target_id	TF_id	cor	p	in_fimo	target_name	TF_name	cor_sign
Mp1g24950.1	Mp4g20600.1	0.914994927171265	6.05409056220196e-11	FALSE	WRKY11	RRB	pos
Mp2g02280.1	Mp4g20600.1	0.847589955960213	4.65823497552975e-08	FALSE	TRIHELIX30	RRB	pos
Mp2g07150.1	Mp4g20600.1	0.842939514928376	6.5144244665305e-08	FALSE	BHLH29	RRB	pos
Mp2g20790.1	Mp4g20600.1	0.878016318176842	3.79299747166328e-09	FALSE	DOF1	RRB	pos
Mp2g25260.1	Mp4g20600.1	-0.815992060945116	3.75830414567346e-07	FALSE	CCAAT-NFYC3	RRB	neg
Mp2g25840.1	Mp4g20600.1	0.877661968228717	3.91989840586859e-09	FALSE	Mp2g25840.1	RRB	pos
Mp3g00010.1	Mp4g20600.1	0.847847800480333	4.57094038175399e-08	FALSE	WRKY1	RRB	pos
Mp3g00360.1	Mp4g20600.1	0.808965470004495	5.6682008753306e-07	FALSE	1R-MYB2	RRB	pos
Mp3g02830.1	Mp4g20600.1	0.814853251653517	4.02178633507333e-07	FALSE	R2R3-MYB4	RRB	pos
Mp3g04030.1	Mp4g20600.1	-0.807429514625061	6.18712344024885e-07	FALSE	Mp3g04030.1	RRB	neg
Mp3g04970.1	Mp4g20600.1	0.929012585931289	7.49666995147891e-12	FALSE	GARP1	RRB	pos
Mp3g05000.1	Mp4g20600.1	0.869891861945304	7.87176457350824e-09	FALSE	1R-MYB8	RRB	pos
Mp3g07610.1	Mp4g20600.1	0.805955745693545	6.72477610041966e-07	FALSE	Mp3g07610.1	RRB	pos
Mp3g09590.1	Mp4g20600.1	0.821409659128324	2.7052254591986e-07	FALSE	Mp3g09590.1	RRB	pos
Mp3g10830.1	Mp4g20600.1	0.863484010286657	1.35403799284006e-08	FALSE	TRIHELIX15	RRB	pos
Mp3g19510.2	Mp4g20600.1	0.865955121142139	1.10209026349395e-08	FALSE	SRS (1) [.2]	RRB	pos
Mp3g19670.1	Mp4g20600.1	0.827336645710512	1.86399922830205e-07	FALSE	BBX3	RRB	pos
Mp3g21490.1	Mp4g20600.1	0.845300858277711	5.50184919845265e-08	FALSE	C2H2-14	RRB	pos
Mp4g01540.1	Mp4g20600.1	0.876501861293	4.36275460202751e-09	FALSE	BHLH10	RRB	pos
Mp4g01560.1	Mp4g20600.1	0.833080212265107	1.28173770042039e-07	FALSE	GARP3	RRB	pos
Mp4g02060.1	Mp4g20600.1	0.817838659475806	3.36393050304196e-07	FALSE	HD15	RRB	pos
Mp4g06490.1	Mp4g20600.1	0.8276650615456	1.82518035796164e-07	FALSE	RR-MYB4	RRB	pos
Mp4g07330.1	Mp4g20600.1	0.871040663742008	7.12089898158297e-09	FALSE	GARP4	RRB	pos
Mp4g08690.1	Mp4g20600.1	0.873240664645548	5.86130832758158e-09	FALSE	Mp4g08690.1	RRB	pos
Mp4g08700.1	Mp4g20600.1	0.818591219698344	3.21419360904684e-07	FALSE	GARP2	RRB	pos
Mp4g12420.1	Mp4g20600.1	0.858868612708468	1.96828504606117e-08	FALSE	BHLH44	RRB	pos
Mp4g15240.1	Mp4g20600.1	0.916087833146433	5.21327425673235e-11	FALSE	TRIHELIX27	RRB	pos
Mp1g11660.1	Mp4g21220.1	0.89252382762511	8.96936303007578e-10	FALSE	HD6	GARP7	pos
Mp2g07170.1	Mp4g21220.1	0.840428721194737	7.77300082077659e-08	TRUE	BZIP4	GARP7	pos
Mp2g24200.1	Mp4g21220.1	0.847186083422634	4.79799826536009e-08	FALSE	HD14	GARP7	pos
Mp3g21490.1	Mp4g21220.1	0.81372966950102	4.29791619627196e-07	FALSE	C2H2-14	GARP7	pos
Mp4g01560.1	Mp4g21220.1	0.872453483915637	6.28668939128829e-09	FALSE	GARP3	GARP7	pos
Mp2g02150.1	Mp4g21300.1	-0.86191968818635	1.53937214086852e-08	FALSE	TRIHELIX29	1R-MYB17	neg
Mp2g16340.1	Mp4g21300.1	0.915299342174677	5.80828718454995e-11	FALSE	TRIHELIX28	1R-MYB17	pos
Mp2g25260.1	Mp4g21300.1	0.925563788209889	1.30093713579527e-11	FALSE	CCAAT-NFYC3	1R-MYB17	pos
Mp3g04030.1	Mp4g21300.1	0.829365516273153	1.63559306542993e-07	FALSE	Mp3g04030.1	1R-MYB17	pos
Mp3g05000.1	Mp4g21300.1	-0.801594105528541	8.57080090232998e-07	FALSE	1R-MYB8	1R-MYB17	neg
Mp3g07610.1	Mp4g21300.1	-0.813560171313967	4.34102023216809e-07	FALSE	Mp3g07610.1	1R-MYB17	neg
Mp3g09110.1	Mp4g21300.1	0.95858198808537	1.37667655053519e-14	FALSE	Mp3g09110.1	1R-MYB17	pos
Mp3g12060.1	Mp4g21300.1	-0.89784073598527	5.0191140132938e-10	FALSE	DP1	1R-MYB17	neg
Mp4g02620.1	Mp4g21300.1	0.950018451116382	1.24122934153093e-13	FALSE	ASLBD9	1R-MYB17	pos
Mp4g11030.1	Mp4g21300.1	0.86272279824784	1.44153764480848e-08	FALSE	Mp4g11030.1	1R-MYB17	pos
Mp4g11760.1	Mp4g21300.1	0.872365253937597	6.33606989097757e-09	FALSE	MADS2	1R-MYB17	pos
Mp1g04480.1	Mp4g21790.1	0.808142162735862	5.941270462273e-07	FALSE	HD1	R2R3-MYB20	pos
Mp1g13260.1	Mp4g21790.1	0.899071369372305	4.36822134020076e-10	FALSE	BZR2	R2R3-MYB20	pos
Mp1g19590.1	Mp4g21790.1	0.825750193707735	2.06220295728698e-07	FALSE	TCP2	R2R3-MYB20	pos
Mp1g24140.1	Mp4g21790.1	-0.818656333018939	3.20152442778721e-07	FALSE	HD12	R2R3-MYB20	neg
Mp1g24520.1	Mp4g21790.1	0.847046447443246	4.84719457904959e-08	FALSE	4R-MYB1	R2R3-MYB20	pos
Mp2g02280.1	Mp4g21790.1	0.813462975817551	4.36591247598983e-07	FALSE	TRIHELIX30	R2R3-MYB20	pos
Mp2g11080.1	Mp4g21790.1	0.838842962988389	8.67696186013234e-08	FALSE	ERF4	R2R3-MYB20	pos
Mp2g22250.1	Mp4g21790.1	0.85618219359638	2.43246160991362e-08	FALSE	AP2B3-1	R2R3-MYB20	pos
Mp2g24110.1	Mp4g21790.1	0.842660280312629	6.64466270894337e-08	FALSE	C2H2-10	R2R3-MYB20	pos
Mp2g25420.1	Mp4g21790.1	0.866464831134873	1.05573518816016e-08	FALSE	Mp2g25420.1	R2R3-MYB20	pos
Mp3g00010.1	Mp4g21790.1	0.86916737076405	8.38144220693948e-09	FALSE	WRKY1	R2R3-MYB20	pos
Mp3g04030.1	Mp4g21790.1	-0.801985412794398	8.38833605243394e-07	FALSE	Mp3g04030.1	R2R3-MYB20	neg
Mp3g05000.1	Mp4g21790.1	0.804264346853228	7.39328880117185e-07	FALSE	1R-MYB8	R2R3-MYB20	pos
Mp3g19510.2	Mp4g21790.1	0.831297519117331	1.44187114692329e-07	FALSE	SRS (1) [.2]	R2R3-MYB20	pos
Mp4g01540.1	Mp4g21790.1	0.852040009787851	3.34410694691201e-08	FALSE	BHLH10	R2R3-MYB20	pos
Mp4g02060.1	Mp4g21790.1	0.845969877434587	5.24205876484274e-08	FALSE	HD15	R2R3-MYB20	pos
Mp4g06490.1	Mp4g21790.1	0.876153334105726	4.50438930599262e-09	FALSE	RR-MYB4	R2R3-MYB20	pos
Mp4g07330.1	Mp4g21790.1	0.873790079128666	5.58005330830724e-09	FALSE	GARP4	R2R3-MYB20	pos
Mp4g08690.1	Mp4g21790.1	0.931846668518693	4.66648941710446e-12	FALSE	Mp4g08690.1	R2R3-MYB20	pos
Mp4g08700.1	Mp4g21790.1	0.892201735142139	9.28136234534804e-10	FALSE	GARP2	R2R3-MYB20	pos
Mp4g11820.1	Mp4g21790.1	0.815558660841495	3.85668915470205e-07	FALSE	ARF2	R2R3-MYB20	pos
Mp4g13860.1	Mp4g21790.1	-0.80095672312293	8.87565206220131e-07	FALSE	C2H2-12	R2R3-MYB20	neg
Mp4g15240.1	Mp4g21790.1	0.864368605108325	1.25841319587039e-08	FALSE	TRIHELIX27	R2R3-MYB20	pos
Mp4g22280.1	Mp4g22290.1	0.826240295598376	1.99903593012252e-07	FALSE	ERF17	ERF16	pos
Mp1g01960.1	Mp4g22430.1	0.883973664192078	2.14727036151885e-09	TRUE	Mp1g01960.1	1R-MYB7	pos
Mp1g14500.1	Mp4g22430.1	0.918571571662885	3.68300945297051e-11	TRUE	ASLBD15	1R-MYB7	pos
Mp1g16790.1	Mp4g22430.1	0.929451992267719	6.97442104069523e-12	TRUE	TRIHELIX1	1R-MYB7	pos
Mp1g24520.1	Mp4g22430.1	-0.803386251385857	7.76337921282177e-07	FALSE	4R-MYB1	1R-MYB7	neg
Mp1g26740.1	Mp4g22430.1	0.87745088605008	3.99730870626058e-09	FALSE	TRIHELIX5	1R-MYB7	pos
Mp2g00500.1	Mp4g22430.1	0.922474901452044	2.08504324916703e-11	FALSE	BHLH47	1R-MYB7	pos
Mp2g07150.1	Mp4g22430.1	-0.814504766691754	4.1056707700271e-07	TRUE	BHLH29	1R-MYB7	neg
Mp2g11220.1	Mp4g22430.1	0.873210674776948	5.87702397858436e-09	FALSE	1R-MYB9	1R-MYB7	pos
Mp3g09590.1	Mp4g22430.1	-0.825717520463209	2.06647731371135e-07	FALSE	Mp3g09590.1	1R-MYB7	neg
Mp3g16240.1	Mp4g22430.1	0.870820486940705	7.25957161051838e-09	FALSE	ASLBD1	1R-MYB7	pos
Mp4g13860.1	Mp4g22430.1	0.903408552352321	2.63867150351871e-10	FALSE	C2H2-12	1R-MYB7	pos
Mp4g06170.1	Mp4g22890.1	0.807085065518607	6.30919949617947e-07	FALSE	BHLH23	NAC4	pos
Mp3g20990.1	Mp5g00110.1	0.823255612070878	2.41247137378053e-07	FALSE	DEL1	Mp5g00110.1	pos
Mp1g03040.1	Mp5g01600.1	-0.840395586202163	7.79098432435177e-08	FALSE	TRIHELIX25	HD20	neg
Mp1g06180.1	Mp5g01600.1	-0.849886674422464	3.9310276367388e-08	FALSE	TRIHELIX18	HD20	neg
Mp1g10330.1	Mp5g01600.1	-0.815682142753863	3.82842446411402e-07	FALSE	1R-MYB6	HD20	neg
Mp1g13260.1	Mp5g01600.1	-0.815301685252285	3.9161130072074e-07	FALSE	BZR2	HD20	neg
Mp1g16790.1	Mp5g01600.1	0.803368437559725	7.77105640059617e-07	FALSE	TRIHELIX1	HD20	pos
Mp1g24140.1	Mp5g01600.1	0.876149294613067	4.50605508461877e-09	FALSE	HD12	HD20	pos
Mp1g24520.1	Mp5g01600.1	-0.894341355381952	7.38034078295868e-10	FALSE	4R-MYB1	HD20	neg
Mp1g24950.1	Mp5g01600.1	-0.815389923148527	3.89561636948699e-07	FALSE	WRKY11	HD20	neg
Mp1g26740.1	Mp5g01600.1	0.836011020491432	1.05302475184033e-07	FALSE	TRIHELIX5	HD20	pos
Mp2g07150.1	Mp5g01600.1	-0.800276027766176	9.21193993974612e-07	FALSE	BHLH29	HD20	neg
Mp2g10620.1	Mp5g01600.1	-0.856891942820935	2.30107675136537e-08	FALSE	Mp2g10620.1	HD20	neg
Mp2g20790.1	Mp5g01600.1	-0.874881853281802	5.05714270460089e-09	FALSE	DOF1	HD20	neg
Mp2g24110.1	Mp5g01600.1	-0.854675853735138	2.73404432427071e-08	FALSE	C2H2-10	HD20	neg
Mp2g25260.1	Mp5g01600.1	0.813961888132085	4.23948721905987e-07	FALSE	CCAAT-NFYC3	HD20	pos
Mp2g25840.1	Mp5g01600.1	-0.867384672619643	9.76524860973882e-09	FALSE	Mp2g25840.1	HD20	neg
Mp3g00010.1	Mp5g01600.1	-0.826418445550873	1.97651061961679e-07	FALSE	WRKY1	HD20	neg
Mp3g04030.1	Mp5g01600.1	0.908132299579475	1.48228762597569e-10	FALSE	Mp3g04030.1	HD20	pos
Mp3g05000.1	Mp5g01600.1	-0.867038072730675	1.00571666550309e-08	FALSE	1R-MYB8	HD20	neg
Mp3g09110.1	Mp5g01600.1	0.844294786300085	5.91445314945815e-08	FALSE	Mp3g09110.1	HD20	pos
Mp3g09590.1	Mp5g01600.1	-0.879380796542567	3.33836469579296e-09	FALSE	Mp3g09590.1	HD20	neg
Mp3g19510.2	Mp5g01600.1	-0.853213925494651	3.05865632821423e-08	FALSE	SRS (1) [.2]	HD20	neg
Mp4g01540.1	Mp5g01600.1	-0.837183547025453	9.7235062002099e-08	FALSE	BHLH10	HD20	neg
Mp4g02060.1	Mp5g01600.1	-0.884294385608006	2.08068029472486e-09	FALSE	HD15	HD20	neg
Mp4g02620.1	Mp5g01600.1	0.817221013872415	3.49148270073485e-07	FALSE	ASLBD9	HD20	pos
Mp4g06490.1	Mp5g01600.1	-0.803711929293478	7.62421814792802e-07	FALSE	RR-MYB4	HD20	neg
Mp4g07330.1	Mp5g01600.1	-0.872215395831737	6.42074837742257e-09	FALSE	GARP4	HD20	neg
Mp4g08690.1	Mp5g01600.1	-0.889791462778863	1.19474874438197e-09	FALSE	Mp4g08690.1	HD20	neg
Mp4g11760.1	Mp5g01600.1	0.898007658273872	4.92594853795936e-10	FALSE	MADS2	HD20	pos
Mp4g12420.1	Mp5g01600.1	-0.851884423895511	3.38369341434941e-08	FALSE	BHLH44	HD20	neg
Mp4g13860.1	Mp5g01600.1	0.805560171705968	6.87605825167026e-07	FALSE	C2H2-12	HD20	pos
Mp4g15240.1	Mp5g01600.1	-0.881283350797434	2.7867570473461e-09	FALSE	TRIHELIX27	HD20	neg
Mp4g21790.1	Mp5g01600.1	-0.862085680959018	1.51867194375654e-08	FALSE	R2R3-MYB20	HD20	neg
Mp4g22430.1	Mp5g01600.1	0.86493352094759	1.20058856190042e-08	FALSE	1R-MYB7	HD20	pos
Mp3g17260.1	Mp5g05940.1	0.865872503794695	1.10977496081688e-08	FALSE	BHLH7	BBX1	pos
Mp2g02150.1	Mp5g08410.1	-0.865228636769485	1.17134704158417e-08	FALSE	TRIHELIX29	NAC9	neg
Mp2g16340.1	Mp5g08410.1	0.909551358111733	1.23896892745279e-10	TRUE	TRIHELIX28	NAC9	pos
Mp2g25260.1	Mp5g08410.1	0.918345740887129	3.80295794855101e-11	FALSE	CCAAT-NFYC3	NAC9	pos
Mp3g04030.1	Mp5g08410.1	0.803892272033372	7.54812619963019e-07	FALSE	Mp3g04030.1	NAC9	pos
Mp3g09110.1	Mp5g08410.1	0.952151926203567	7.43849426498855e-14	TRUE	Mp3g09110.1	NAC9	pos
Mp3g12060.1	Mp5g08410.1	-0.899803798658809	4.01823463391793e-10	FALSE	DP1	NAC9	neg
Mp4g02620.1	Mp5g08410.1	0.941273805050827	8.21120949012766e-13	TRUE	ASLBD9	NAC9	pos
Mp4g11030.1	Mp5g08410.1	0.867725295079869	9.4858612076365e-09	FALSE	Mp4g11030.1	NAC9	pos
Mp4g11760.1	Mp5g08410.1	0.860188606731917	1.77097883025112e-08	TRUE	MADS2	NAC9	pos
Mp4g21300.1	Mp5g08410.1	0.997709371105193	0	FALSE	1R-MYB17	NAC9	pos
Mp1g03950.1	Mp5g08810.1	0.813842602472885	4.26941104247902e-07	FALSE	GATA2	TRIHELIX23	pos
Mp1g04480.1	Mp5g08810.1	0.911072804016784	1.01892050352603e-10	FALSE	HD1	TRIHELIX23	pos
Mp1g06180.1	Mp5g08810.1	0.810543268575042	5.17620781792516e-07	FALSE	TRIHELIX18	TRIHELIX23	pos
Mp1g13260.1	Mp5g08810.1	0.875231211007859	4.89944906867379e-09	FALSE	BZR2	TRIHELIX23	pos
Mp1g16790.1	Mp5g08810.1	-0.814784195250544	4.03828545714191e-07	FALSE	TRIHELIX1	TRIHELIX23	neg
Mp1g19590.1	Mp5g08810.1	0.832659582207135	1.31800231617518e-07	FALSE	TCP2	TRIHELIX23	pos
Mp1g24140.1	Mp5g08810.1	-0.826260535093444	1.99646525089747e-07	FALSE	HD12	TRIHELIX23	neg
Mp1g24520.1	Mp5g08810.1	0.841826111098168	7.04785154681531e-08	FALSE	4R-MYB1	TRIHELIX23	pos
Mp1g24950.1	Mp5g08810.1	0.906115951130432	1.90304216829418e-10	FALSE	WRKY11	TRIHELIX23	pos
Mp2g02280.1	Mp5g08810.1	0.868530678378975	8.85382678283975e-09	FALSE	TRIHELIX30	TRIHELIX23	pos
Mp2g03850.1	Mp5g08810.1	0.816737828883567	3.5942835552305e-07	FALSE	GRAS4	TRIHELIX23	pos
Mp2g07150.1	Mp5g08810.1	0.88337503991463	2.27675478470246e-09	FALSE	BHLH29	TRIHELIX23	pos
Mp2g10620.1	Mp5g08810.1	0.807920716070271	6.01670865130188e-07	FALSE	Mp2g10620.1	TRIHELIX23	pos
Mp2g20790.1	Mp5g08810.1	0.901890173684532	3.15628412295155e-10	FALSE	DOF1	TRIHELIX23	pos
Mp2g22250.1	Mp5g08810.1	0.837825075759198	9.30612129579345e-08	FALSE	AP2B3-1	TRIHELIX23	pos
Mp2g24110.1	Mp5g08810.1	0.814671433412988	4.06535773045391e-07	FALSE	C2H2-10	TRIHELIX23	pos
Mp2g25260.1	Mp5g08810.1	-0.841102799243752	7.41519512459377e-08	FALSE	CCAAT-NFYC3	TRIHELIX23	neg
Mp2g25420.1	Mp5g08810.1	0.844432190195227	5.85650208329014e-08	FALSE	Mp2g25420.1	TRIHELIX23	pos
Mp2g25840.1	Mp5g08810.1	0.88342143987488	2.26647078882536e-09	FALSE	Mp2g25840.1	TRIHELIX23	pos
Mp3g00010.1	Mp5g08810.1	0.853349587340146	3.02713072386496e-08	FALSE	WRKY1	TRIHELIX23	pos
Mp3g00360.1	Mp5g08810.1	0.854598814924336	2.75033968932803e-08	FALSE	1R-MYB2	TRIHELIX23	pos
Mp3g02830.1	Mp5g08810.1	0.808671139376854	5.76449859401862e-07	FALSE	R2R3-MYB4	TRIHELIX23	pos
Mp3g04030.1	Mp5g08810.1	-0.876027674216513	4.55646831376555e-09	FALSE	Mp3g04030.1	TRIHELIX23	neg
Mp3g04970.1	Mp5g08810.1	0.906214613355319	1.8801626922027e-10	FALSE	GARP1	TRIHELIX23	pos
Mp3g05000.1	Mp5g08810.1	0.871519817280695	6.82737333335126e-09	FALSE	1R-MYB8	TRIHELIX23	pos
Mp3g09590.1	Mp5g08810.1	0.864145546396394	1.28193116122333e-08	FALSE	Mp3g09590.1	TRIHELIX23	pos
Mp3g10830.1	Mp5g08810.1	0.824860356925617	2.18150365327574e-07	FALSE	TRIHELIX15	TRIHELIX23	pos
Mp3g19510.2	Mp5g08810.1	0.906517389235663	1.81150205946778e-10	FALSE	SRS (1) [.2]	TRIHELIX23	pos
Mp4g01540.1	Mp5g08810.1	0.889497244530788	1.23165699861261e-09	FALSE	BHLH10	TRIHELIX23	pos
Mp4g02060.1	Mp5g08810.1	0.87839196072051	3.66254782058206e-09	FALSE	HD15	TRIHELIX23	pos
Mp4g06490.1	Mp5g08810.1	0.84722134825402	4.78564539108106e-08	FALSE	RR-MYB4	TRIHELIX23	pos
Mp4g07330.1	Mp5g08810.1	0.845158692835464	5.55852990302697e-08	FALSE	GARP4	TRIHELIX23	pos
Mp4g08690.1	Mp5g08810.1	0.919017606393172	3.45619088903959e-11	FALSE	Mp4g08690.1	TRIHELIX23	pos
Mp4g08700.1	Mp5g08810.1	0.82326586436752	2.41092845243429e-07	FALSE	GARP2	TRIHELIX23	pos
Mp4g11820.1	Mp5g08810.1	0.806628275105885	6.47442850665314e-07	FALSE	ARF2	TRIHELIX23	pos
Mp4g12420.1	Mp5g08810.1	0.869786634909286	7.94400456527455e-09	FALSE	BHLH44	TRIHELIX23	pos
Mp4g15240.1	Mp5g08810.1	0.914601794539064	6.38551433951307e-11	FALSE	TRIHELIX27	TRIHELIX23	pos
Mp4g20600.1	Mp5g08810.1	0.919369830548371	3.28612692612751e-11	FALSE	RRB	TRIHELIX23	pos
Mp4g21790.1	Mp5g08810.1	0.808156353023757	5.93646550584026e-07	FALSE	R2R3-MYB20	TRIHELIX23	pos
Mp5g01600.1	Mp5g08810.1	-0.884401208035852	2.05892058957602e-09	FALSE	HD20	TRIHELIX23	neg
Mp1g24950.1	Mp5g09660.1	-0.813550492699357	4.34349323619188e-07	FALSE	WRKY11	Mp5g09660.1	neg
Mp2g02150.1	Mp5g09660.1	-0.897586589850041	5.16404252692837e-10	FALSE	TRIHELIX29	Mp5g09660.1	neg
Mp2g16340.1	Mp5g09660.1	0.891234077136385	1.02788955125277e-09	FALSE	TRIHELIX28	Mp5g09660.1	pos
Mp2g24110.1	Mp5g09660.1	-0.821673080558953	2.66158189932142e-07	FALSE	C2H2-10	Mp5g09660.1	neg
Mp2g25260.1	Mp5g09660.1	0.947967872492158	1.98951966012828e-13	FALSE	CCAAT-NFYC3	Mp5g09660.1	pos
Mp3g04030.1	Mp5g09660.1	0.873269565651605	5.84619930243946e-09	FALSE	Mp3g04030.1	Mp5g09660.1	pos
Mp3g05000.1	Mp5g09660.1	-0.884517762337083	2.03541450360945e-09	FALSE	1R-MYB8	Mp5g09660.1	neg
Mp3g07610.1	Mp5g09660.1	-0.832627667924549	1.32079120529482e-07	FALSE	Mp3g07610.1	Mp5g09660.1	neg
Mp3g09110.1	Mp5g09660.1	0.983094744384615	0	FALSE	Mp3g09110.1	Mp5g09660.1	pos
Mp3g10970.1	Mp5g09660.1	-0.808736710255502	5.74291900257151e-07	FALSE	TRIHELIX14	Mp5g09660.1	neg
Mp3g12060.1	Mp5g09660.1	-0.898813595251555	4.49783543743365e-10	FALSE	DP1	Mp5g09660.1	neg
Mp4g02060.1	Mp5g09660.1	-0.825340260811836	2.11641236091964e-07	FALSE	HD15	Mp5g09660.1	neg
Mp4g02620.1	Mp5g09660.1	0.956485050615009	2.44249065417534e-14	FALSE	ASLBD9	Mp5g09660.1	pos
Mp4g07330.1	Mp5g09660.1	-0.813979594488778	4.23506154589859e-07	FALSE	GARP4	Mp5g09660.1	neg
Mp4g11030.1	Mp5g09660.1	0.816669605735503	3.60901585061413e-07	FALSE	Mp4g11030.1	Mp5g09660.1	pos
Mp4g11760.1	Mp5g09660.1	0.915962500647994	5.30397947784422e-11	FALSE	MADS2	Mp5g09660.1	pos
Mp4g15240.1	Mp5g09660.1	-0.810121462805271	5.3038253255977e-07	FALSE	TRIHELIX27	Mp5g09660.1	neg
Mp4g21300.1	Mp5g09660.1	0.983015662521691	0	FALSE	1R-MYB17	Mp5g09660.1	pos
Mp5g01600.1	Mp5g09660.1	0.846335407346119	5.10484761129248e-08	FALSE	HD20	Mp5g09660.1	pos
Mp5g08410.1	Mp5g09660.1	0.97754132418254	0	FALSE	NAC9	Mp5g09660.1	pos
Mp1g04480.1	Mp5g10280.1	0.824407732210818	2.24454182351508e-07	FALSE	HD1	AP2L3	pos
Mp1g08640.1	Mp5g10280.1	0.846264114914852	5.13135161028799e-08	FALSE	3R-MYB1	AP2L3	pos
Mp1g10310.1	Mp5g10280.1	0.817939758083007	3.34345649832812e-07	FALSE	CDC5	AP2L3	pos
Mp1g10330.1	Mp5g10280.1	0.8200470104356	2.94144891999082e-07	FALSE	1R-MYB6	AP2L3	pos
Mp1g24520.1	Mp5g10280.1	0.856109013970606	2.44638678204012e-08	FALSE	4R-MYB1	AP2L3	pos
Mp2g11520.1	Mp5g10280.1	0.80427315582893	7.3896578212107e-07	FALSE	CXC1	AP2L3	pos
Mp3g04030.1	Mp5g10280.1	-0.800944861834699	8.88141627797268e-07	FALSE	Mp3g04030.1	AP2L3	neg
Mp3g10830.1	Mp5g10280.1	0.871615049989397	6.77035716378782e-09	FALSE	TRIHELIX15	AP2L3	pos
Mp4g02060.1	Mp5g10280.1	0.886350807904758	1.69636238389614e-09	FALSE	HD15	AP2L3	pos
Mp4g08690.1	Mp5g10280.1	0.823636626052404	2.35572428231023e-07	FALSE	Mp4g08690.1	AP2L3	pos
Mp1g04480.1	Mp5g11100.1	0.918000501220773	3.99320576605078e-11	FALSE	HD1	AP2B3-2	pos
Mp1g24520.1	Mp5g11100.1	0.811796307227515	4.81321907441767e-07	FALSE	4R-MYB1	AP2B3-2	pos
Mp2g07150.1	Mp5g11100.1	0.822260753577934	2.56649312024848e-07	FALSE	BHLH29	AP2B3-2	pos
Mp2g11520.1	Mp5g11100.1	0.829761168740687	1.59411097433448e-07	FALSE	CXC1	AP2B3-2	pos
Mp2g20790.1	Mp5g11100.1	0.805547084244432	6.88111523095003e-07	FALSE	DOF1	AP2B3-2	pos
Mp3g00360.1	Mp5g11100.1	0.913278854281506	7.62572227586134e-11	FALSE	1R-MYB2	AP2B3-2	pos
Mp3g02320.1	Mp5g11100.1	0.874670745492937	5.15464781969399e-09	FALSE	HD3	AP2B3-2	pos
Mp3g04970.1	Mp5g11100.1	0.863127755906832	1.39437172919088e-08	FALSE	GARP1	AP2B3-2	pos
Mp3g07610.1	Mp5g11100.1	0.805314637866829	6.97149080686188e-07	FALSE	Mp3g07610.1	AP2B3-2	pos
Mp3g10830.1	Mp5g11100.1	0.881185348367629	2.81301337778928e-09	FALSE	TRIHELIX15	AP2B3-2	pos
Mp3g19510.2	Mp5g11100.1	0.84404690428478	6.02031042795659e-08	FALSE	SRS (1) [.2]	AP2B3-2	pos
Mp4g01540.1	Mp5g11100.1	0.8693684239108	8.23708790065325e-09	FALSE	BHLH10	AP2B3-2	pos
Mp4g02060.1	Mp5g11100.1	0.829646785780572	1.60600486243112e-07	FALSE	HD15	AP2B3-2	pos
Mp4g06490.1	Mp5g11100.1	0.839343181091842	8.38207110387401e-08	FALSE	RR-MYB4	AP2B3-2	pos
Mp4g07330.1	Mp5g11100.1	0.811799076752588	4.8124428086993e-07	FALSE	GARP4	AP2B3-2	pos
Mp4g08690.1	Mp5g11100.1	0.851530926014003	3.47521456056654e-08	FALSE	Mp4g08690.1	AP2B3-2	pos
Mp4g15240.1	Mp5g11100.1	0.883625322852045	2.2217800932367e-09	FALSE	TRIHELIX27	AP2B3-2	pos
Mp4g20600.1	Mp5g11100.1	0.900362004217858	3.76882747232798e-10	FALSE	RRB	AP2B3-2	pos
Mp5g08810.1	Mp5g11100.1	0.888614323600358	1.34871447343698e-09	FALSE	TRIHELIX23	AP2B3-2	pos
Mp5g10280.1	Mp5g11100.1	0.828222950642476	1.76090457326694e-07	FALSE	AP2L3	AP2B3-2	pos
Mp1g01960.1	Mp5g11830.1	0.80847555956556	5.82929822412481e-07	FALSE	Mp1g01960.1	RR-MYB5	pos
Mp1g14500.1	Mp5g11830.1	0.833410779506364	1.2538720328692e-07	FALSE	ASLBD15	RR-MYB5	pos
Mp1g26740.1	Mp5g11830.1	0.833751282661012	1.22574115968277e-07	FALSE	TRIHELIX5	RR-MYB5	pos
Mp2g20960.1	Mp5g11830.1	0.864226350874662	1.27336605704187e-08	FALSE	WRKY8	RR-MYB5	pos
Mp3g16240.1	Mp5g11830.1	0.810393400467636	5.22123068114055e-07	FALSE	ASLBD1	RR-MYB5	pos
Mp1g13740.1	Mp5g12480.1	0.851852944483326	3.39175421082416e-08	TRUE	CCAAT-NFYA	ERF18	pos
Mp2g02150.1	Mp5g13060.1	-0.850734382570957	3.68969450548207e-08	FALSE	TRIHELIX29	R2R3-MYB19	neg
Mp2g16340.1	Mp5g13060.1	0.934790426528221	2.78976841627809e-12	FALSE	TRIHELIX28	R2R3-MYB19	pos
Mp2g25260.1	Mp5g13060.1	0.89325965050824	8.29200708096778e-10	FALSE	CCAAT-NFYC3	R2R3-MYB19	pos
Mp3g09110.1	Mp5g13060.1	0.929410049242362	7.02282676456889e-12	FALSE	Mp3g09110.1	R2R3-MYB19	pos
Mp3g12060.1	Mp5g13060.1	-0.8793458513598	3.3493625650749e-09	FALSE	DP1	R2R3-MYB19	neg
Mp4g02620.1	Mp5g13060.1	0.91997268787813	3.01265679070184e-11	FALSE	ASLBD9	R2R3-MYB19	pos
