target_id	TF_id	cor	p	in_fimo	target_name	TF_name	cor_sign
Mp1g16880.1	Mp1g25140.1	0.806189664099773	0.000283509936569004	FALSE	Mp1g16880.1	Mp1g25140.1	pos
Mp1g01900.1	Mp1g25720.1	-0.848478012249341	6.37789199935401e-05	FALSE	Mp1g01900.1	1R-MYB22	neg
Mp1g05400.1	Mp1g25720.1	-0.848268303625388	6.43206671842034e-05	FALSE	Mp1g05400.1	1R-MYB22	neg
Mp1g07040.1	Mp1g25720.1	-0.869802730817985	2.51113422109484e-05	FALSE	1R-MYB12	1R-MYB22	neg
Mp1g04550.1	Mp1g26740.1	0.937687141551581	2.47038743683703e-07	FALSE	CCAAT-NFYC1	TRIHELIX5	pos
Mp1g05400.1	Mp1g26740.1	0.837248973812167	9.86504290430013e-05	FALSE	Mp1g05400.1	TRIHELIX5	pos
Mp1g06180.1	Mp1g26740.1	-0.845516170494511	7.17897473503371e-05	FALSE	TRIHELIX18	TRIHELIX5	neg
Mp1g07040.1	Mp1g26740.1	0.927844188021409	6.25614118732187e-07	FALSE	1R-MYB12	TRIHELIX5	pos
Mp1g09040.1	Mp1g26740.1	-0.82265743701904	0.000166069983591477	FALSE	Mp1g09040.1	TRIHELIX5	neg
Mp1g25020.1	Mp1g26740.1	-0.805086318339778	0.000293330171506678	FALSE	C2H2-8	TRIHELIX5	neg
Mp1g04550.1	Mp1g27060.1	-0.845281868477849	7.24573358765745e-05	FALSE	CCAAT-NFYC1	TRIHELIX4	neg
Mp1g06180.1	Mp1g27060.1	0.87068418124881	2.40799258173219e-05	FALSE	TRIHELIX18	TRIHELIX4	pos
